      57.5639      314.248      388.740
     -169.474      102.169      238.236
     -346.444     -160.522     -4.98013
     -462.816     -433.741     -313.270
     -533.113     -673.957     -627.985
     -580.293     -843.554     -876.903
     -616.318     -917.194     -999.446
     -632.130     -884.855     -968.595
010323062312a
     -569.932     -668.744     -746.141
     -487.537     -460.222     -519.591
     -350.696     -211.298     -250.209
     -164.778      38.9864      11.4201
      43.3165      250.905      222.167
      233.863      393.496      357.272
      371.836      453.772      415.148
      443.407      441.584      414.719
      461.716      386.937      386.648
      458.088      329.461      361.835
      463.197      303.420      361.220
      488.617      324.133      389.921
      519.199      381.584      436.890
      520.755      444.070      479.293
      458.965      470.481      489.662
      319.087      426.085      443.623
      115.685      295.439      326.537
     -112.773      87.7271      138.069
     -321.103     -166.612     -105.896
     -476.625     -425.432     -374.422
     -569.985     -646.121     -626.101
     -612.397     -794.533     -816.878
     -622.199     -849.763     -909.924
     -609.708     -805.357     -885.262
010323062528a
     -558.701     -669.835     -840.775
     -463.130     -482.961     -533.542
     -339.649     -261.471     -197.030
     -178.964     -29.4324      91.5106
      14.3813      183.735      286.309
      216.273      346.400      382.282
      390.224      434.277      405.923
      503.984      442.103      395.276
      545.942      390.175      380.739
      531.276      319.889      375.945
      493.467      277.962      380.716
      465.275      295.523      390.566
      459.686      372.051      404.116
      461.728      472.717      422.458
      436.236      541.513      441.286
      347.660      524.723      442.638
      181.222      394.091      394.607
     -46.1750      159.133      262.951
     -291.209     -136.492      30.7372
     -502.583     -431.859     -284.191
     -642.529     -670.217     -624.995
     -699.973     -815.179     -910.094
     -689.070     -855.788     -1061.63
     -635.373     -801.057     -1035.80
010323062745a
     -464.304     -644.882     -746.008
     -355.639     -454.501     -498.853
     -263.516     -223.208     -212.301
     -167.730      17.8583      57.8985
     -45.2605      232.252      267.689
      111.022      386.255      395.008
      284.348      459.942      442.185
      441.283      456.038      430.736
      549.476      401.046      391.485
      594.882      336.222      353.987
      587.890      301.069      338.498
      554.543      316.267      351.949
      518.245      373.978      387.685
      483.277      440.389      427.881
      430.651      469.669      447.697
      329.578      423.137      420.792
      158.455      285.113      326.031
     -76.8119      68.8517      154.654
     -338.288     -189.039     -83.8617
     -568.922     -441.927     -359.764
     -716.611     -647.507     -626.881
     -756.730     -777.217     -832.677
     -701.084     -818.434     -932.218
     -588.753     -771.374     -901.611
010323063001a
     -582.946     -686.170     -733.999
     -441.385     -482.175     -484.427
     -317.002     -241.329     -208.697
     -200.970     -7.03201      37.7284
     -69.8852      184.991      218.190
      91.5306      314.227      322.013
      274.132      378.052      361.511
      444.792      389.457      361.963
      563.409      371.078      350.023
      605.990      347.578      345.401
      579.312      338.395      357.737
      517.556      352.446      387.442
      462.095      385.724      427.702
      435.998      422.201      465.581
      428.524      437.897      482.352
      399.517      407.471      455.102
      302.258      312.022      361.762
      112.403      146.186      189.664
     -153.281     -77.6065     -55.2139
     -439.405     -329.483     -343.117
     -674.930     -567.646     -623.678
     -804.537     -748.017     -838.231
     -811.684     -835.408     -937.689
     -721.490     -812.859     -899.118
010323063217a
     -659.058     -560.764     -722.033
     -542.667     -338.941     -462.300
     -377.787     -113.573     -189.234
     -180.877      88.3657      41.9271
      25.5275      249.188      200.900
      216.498      358.963      286.353
      370.494      414.731      318.302
      475.066      421.617      324.489
      529.821      394.261      328.093
      544.938      355.562      341.774
      535.578      330.668      368.513
      514.558      337.106      405.687
      486.628      375.176      447.847
      446.957      423.941      485.919
      384.443      446.384      504.331
      288.115      403.080      480.217
      153.559      269.210      388.383
     -13.5498      47.4841      212.171
     -198.063     -229.143     -44.1155
     -379.356     -506.616     -348.109
     -536.477     -727.072     -643.189
     -652.176     -847.008     -863.918
     -714.664     -849.066     -957.796
     -717.506     -743.552     -904.211
010323063434a
     -539.057     -573.717     -739.175
     -371.488     -343.500     -459.327
     -179.334     -127.036     -168.441
      3.19584      55.9937      72.3109
      152.571      204.781      230.688
      262.504      324.219      307.282
      341.714      413.246      326.099
      404.712      462.804      318.683
      461.047      464.237      310.430
      508.961      421.399      314.734
      536.569      356.626      334.960
      529.260      304.227      369.645
      478.529      293.159      415.359
      386.960      328.146      464.679
      266.660      381.000      501.526
      132.585      399.238      499.258
     -4.71731      329.740      426.214
     -142.195      146.367      258.936
     -281.186     -132.688     -2.28335
     -420.184     -447.449     -324.034
     -548.373     -718.201     -643.515
     -644.742     -876.631     -886.303
     -684.423     -891.147     -991.861
     -649.569     -774.814     -935.863
010323064250a
     -518.507     -647.155     -694.270
     -410.024     -404.510     -405.868
     -260.178     -117.557     -125.150
     -84.3640      169.218      99.4861
      94.7391      407.048      247.639
      254.090      555.456      323.179
      377.736      595.897      343.543
      460.964      540.068      329.495
      509.054      427.625      300.233
      531.476      312.465      273.664
      534.853      242.277      267.628
      518.623      239.831      297.381
      475.743      294.222      368.125
      397.856      365.988      466.237
      281.867      403.767      555.859
      134.099      365.035      586.153
     -30.2853      232.095      509.215
     -192.188      17.3193      302.092
     -334.972     -242.964     -17.3975
     -448.796     -501.545     -389.865
     -530.743     -713.836     -730.941
     -581.211     -846.719     -959.304
     -599.306     -881.420     -1024.48
     -580.526     -812.607     -922.651
010323064506a
     -525.285     -571.036     -684.891
     -396.813     -293.030     -424.046
     -229.818     -8.73241     -155.031
     -34.3474      240.687      81.1860
      170.837      426.305      257.425
      361.175      532.705      360.477
      512.850      557.933      390.444
      610.015      513.525      360.799
      649.116      423.870      297.990
      638.139      322.729      237.726
      591.172      245.363      216.008
      521.181      217.209      256.147
      434.731      243.052      356.654
      331.244      302.017      486.368
      206.804      352.283      591.214
      60.0549      345.373      611.981
     -103.296      245.230      506.993
     -269.898      44.3678      270.367
     -422.296     -229.948     -62.2076
     -544.445     -522.512     -423.122
     -626.102     -767.420     -734.172
     -663.847     -908.789     -930.893
     -658.713     -916.898     -980.426
     -612.457     -794.282     -886.992
010323064723a
     -459.752     -568.601     -634.771
     -266.386     -292.334     -356.937
     -52.6476     -22.2599     -93.2934
      151.026      208.715      110.919
      321.831      382.450      239.344
      450.725      490.572      299.451
      541.324      530.555      310.625
      602.701      506.431      293.417
      640.575      432.874      265.040
      652.086      337.585      240.726
      627.092      256.885      236.173
      554.993      223.412      265.856
      432.862      250.458      335.637
      269.924      321.234      433.422
      85.6656      390.459      524.904
     -97.3749      400.125      560.167
     -261.923      303.892      491.400
     -400.612      89.3677      295.150
     -514.434     -212.411     -11.4903
     -606.239     -535.330     -369.902
     -673.593     -801.073     -696.650
     -705.737     -946.425     -911.811
     -687.000     -943.228     -966.917
     -605.106     -803.352     -860.457
010323064939a
     -486.155     -540.136     -619.702
     -255.284     -291.685     -343.041
     -26.0170     -62.7758     -102.278
      168.766      128.255      62.8295
      319.412      280.068      153.089
      435.323      394.031      195.996
      530.914      464.506      222.685
      610.999      480.739      250.079
      664.747      438.604      277.526
      671.718      352.945      297.110
      615.886      259.841      307.973
      498.547      203.964      322.845
      341.586      215.848      360.756
      178.405      291.399      429.778
      37.4262      386.569      511.456
     -72.1255      432.857      559.151
     -163.434      368.014      515.036
     -261.803      167.367      339.249
     -386.346     -140.218      36.2607
     -534.120     -480.453     -336.816
     -676.156     -762.397     -686.704
     -768.359     -914.058     -919.092
     -771.863     -907.923     -976.097
     -672.067     -765.362     -858.089
010323065156a
     -494.056     -516.090     -768.047
     -330.829     -260.829     -453.766
     -132.134     -38.1696     -129.855
      72.3702      132.462      128.618
      254.415      254.694      280.703
      393.848      339.789      327.955
      481.940      393.183      305.149
      520.605      411.661      259.914
      518.643      391.693      232.093
      487.107      341.366      241.831
      435.778      285.476      289.304
      371.611      257.556      362.287
      298.848      281.397      444.457
      219.726      352.477      518.883
      134.906      431.601      566.229
      43.5335      457.333      562.088
     -56.4353      373.430      479.261
     -166.841      158.359      297.635
     -286.732     -158.490      18.4409
     -409.503     -503.309     -325.031
     -521.414     -785.124     -668.468
     -603.011     -931.161     -932.538
     -633.757     -913.600     -1049.27
     -598.617     -755.703     -987.877
010323065412a
     -421.265     -633.916     -694.856
     -278.878     -346.785     -418.831
     -113.200     -66.8007     -156.739
      63.2691      159.479      50.9273
      231.457      310.742      191.590
      370.136      389.754      272.960
      463.426      414.424      310.573
      507.244      407.132      318.828
      510.686      387.455      309.556
      490.936      369.922      295.961
      463.995      364.734      295.650
      436.011      377.863      327.221
      400.001      408.441      399.921
      339.933      444.613      501.895
      240.213      461.719      595.545
      95.6701      426.711      626.042
     -83.1798      309.651      542.150
     -272.251      98.6081      320.946
     -442.162     -188.949     -15.6381
     -568.299     -504.960     -401.891
     -637.699     -782.372     -748.361
     -649.876     -956.112     -972.931
     -612.272     -985.127     -1029.39
     -533.896     -866.225     -921.127
010323065629a
     -527.411     -526.939     -708.287
     -263.456     -245.352     -434.173
      12.4303     -6.54785     -166.257
      253.763      151.831      46.5331
      430.042      232.451      185.597
      531.797      265.305      259.185
      567.532      284.649      289.528
      555.529      309.796      299.183
      515.157      339.758      303.607
      461.373      362.301      311.633
      403.457      369.031      329.975
      346.352      364.889      365.665
      291.958      364.890      422.645
      238.738      379.956      493.945
      180.211      401.739      555.426
      104.619      398.055      567.756
     -1.94670      324.790      489.214
     -148.697      149.978      295.332
     -332.078     -122.599     -3.88680
     -530.812     -444.401     -358.955
     -707.799     -734.949     -692.777
     -819.756     -912.188     -925.922
     -831.553     -926.271     -1004.79
     -729.453     -780.172     -920.182
010323065845a
     -511.303     -498.859     -736.925
     -272.056     -210.315     -434.711
     -27.6691      18.5394     -132.331
      187.455      157.866      96.2247
      352.298      221.171      216.442
      459.265      245.726      239.669
      510.657      265.746      209.501
      514.705      294.358      176.991
      483.183      323.354      177.904
      430.474      337.926      222.335
      372.383      334.248      298.899
      323.024      326.587      387.467
      289.823      338.035      470.664
      268.822      380.398      537.053
      243.548      436.876      575.853
      189.692      460.855      569.636
      85.0613      395.069      493.341
     -78.8838      202.912      323.850
     -289.176     -104.922      56.7601
     -511.471     -464.440     -279.332
     -699.061     -778.770     -621.426
     -807.621     -956.646     -888.195
     -809.742     -950.488     -1008.68
     -703.405     -775.225     -950.985
010323070102a
     -358.948     -646.133     -701.257
     -172.807     -362.185     -435.429
     -6.13104     -96.0428     -165.806
      138.163      108.231      55.3341
      264.151      241.704      201.220
      371.220      321.467      272.529
      449.168      371.609      289.625
      483.391      406.718      280.539
      466.417      427.062      270.630
      407.477      426.245      277.245
      332.512      403.822      308.940
      272.820      372.415      366.354
      247.854      352.875      442.026
      252.093      359.469      518.835
      254.553      384.596      569.500
      212.830      394.274      560.478
      95.3644      340.107      461.704
     -99.5137      183.755      259.877
     -338.074     -78.3514     -30.3942
     -562.677     -404.001     -363.944
     -714.839     -715.615     -674.324
     -758.470     -928.750     -893.057
     -692.028     -985.633     -971.864
     -544.527     -877.636     -898.760
010323070318a
     -382.180     -559.345     -689.940
     -230.853     -307.856     -391.216
     -79.2235     -89.1985     -115.811
      64.8097      69.1261      78.8456
      197.512      170.615      176.924
      314.415      236.624      200.621
      407.844      288.260      191.463
      468.677      334.299      187.904
      491.136      371.047      210.676
      477.139      391.806      261.222
      436.803      397.539      330.241
      383.975      399.941      407.908
      328.892      413.657      487.802
      272.177      442.249      562.316
      204.087      467.662      614.302
      110.136      451.999      613.466
     -19.3597      353.537      523.703
     -180.793      150.108      320.591
     -354.556     -142.572      10.6748
     -510.001     -468.692     -359.003
     -616.000     -749.511     -709.166
     -652.086     -912.932     -953.533
     -614.955     -921.691     -1030.87
     -517.597     -786.673     -929.119
010323071134a
     -246.446     -613.461     -820.592
     -37.3639     -327.321     -494.923
      135.304     -78.6600     -154.663
      256.805      100.371      113.082
      336.392      216.306      262.148
      394.962      295.978      297.363
      448.231      361.913      261.899
      495.607      417.192      210.975
      521.015      448.017      186.476
      504.468      440.271      204.384
      436.668      397.159      258.158
      327.209      344.396      331.747
      200.990      317.535      411.477
      84.8159      338.060      488.717
     -7.65851      393.186      553.028
     -83.1688      433.665      583.114
     -163.291      394.145      545.333
     -268.779      227.319      405.040
     -402.776     -65.9877      147.217
     -543.059     -427.931     -204.769
     -648.660     -762.543     -584.842
     -678.103     -974.306     -900.581
     -609.768     -1007.61     -1065.64
     -453.392     -867.693     -1034.15
010323071350a
     -355.467     -631.583     -795.063
     -179.176     -352.512     -483.790
     0.687324     -94.6191     -159.560
      168.605      114.109      99.0378
      314.681      269.515      247.596
      431.878      376.935      286.208
      513.514      438.368      251.374
      553.281      450.161      195.352
      547.947      411.766      163.723
      500.738      337.624      180.975
      422.552      261.217      248.204
      329.247      224.847      350.105
      235.667      258.167      464.397
      149.333      356.956      567.564
      67.4231      475.733      635.327
     -20.7917      541.555      641.241
     -126.771      485.015      558.837
     -254.221      274.286      370.296
     -393.714     -64.9513      79.2918
     -523.439     -454.605     -279.127
     -616.058     -792.880     -639.490
     -648.552     -993.289     -921.253
     -610.462     -1015.75     -1054.64
     -506.903     -876.068     -1006.61
010323071607a
     -390.788     -685.742     -818.522
     -275.961     -408.226     -477.861
     -150.406     -133.241     -118.468
     -2.63864      103.051      179.296
      168.976      283.164      364.171
      345.395      400.972      426.491
      490.039      454.908      394.699
      565.245      447.327      319.203
      552.877      389.718      251.665
      466.615      307.851      228.320
      347.722      239.750      262.385
      245.356      223.407      345.490
      191.642      278.282      454.221
      185.161      390.180      557.163
      192.282      509.444      620.125
      165.970      566.599      610.298
      72.0462      500.501      501.788
     -91.2643      286.724      283.801
     -290.892     -47.4471     -30.3976
     -474.445     -429.281     -398.505
     -594.752     -765.922     -753.323
     -629.946     -977.502     -1017.91
     -588.744     -1023.41     0.000000
     -499.487     -911.103     -1055.78
010323071823a
     -365.466     -584.054     -841.394
     -186.792     -311.450     -489.500
     -18.9383     -39.4608     -123.632
      121.890      205.374      182.917
      233.908      400.560      384.934
      322.838      523.658      472.534
      392.959      556.730      466.374
      441.964      497.857      405.208
      462.472      371.662      331.877
      448.563      229.180      282.372
      402.367      132.549      279.504
      335.692      128.988      330.038
      264.874      226.210      423.574
      201.558      382.822      532.768
      145.106      520.924      616.394
      81.8727      557.172      627.304
     -7.14875      438.747      525.648
     -133.841      167.517      294.419
     -292.367     -198.886     -48.5543
     -456.730     -569.229     -448.476
     -588.640     -853.125     -824.639
     -652.326     -991.726     0.000000
     -629.127     -971.856     0.000000
     -524.689     -820.163     0.000000
010323072040a
     -250.227     -546.723     -812.502
     -67.1630     -272.928     -438.033
      102.516     -14.6208     -73.6387
      244.149      204.720      196.912
      355.702      373.338      338.213
      442.995      480.629      364.433
      511.548      514.229      320.528
      560.117      467.924      256.207
      579.759      354.605      206.712
      558.822      213.300      187.891
      490.666      101.525      203.227
      379.291      72.8124      253.450
      239.335      149.288      339.331
      90.3204      304.234      454.759
     -51.5147      466.278      575.779
     -178.969      546.269      656.096
     -293.808      475.755      637.099
     -400.972      239.054      471.849
     -500.656     -116.794      152.643
     -583.275     -499.229     -272.932
     -630.761     -806.262     -708.852
     -624.003     -964.289     -1040.90
     -552.560     -950.617     0.000000
     -421.314     -792.496     0.000000
010323072256a
     -336.445     -617.859     -810.190
     -94.7105     -327.675     -468.857
      106.002     -52.3328     -111.820
      243.080      176.159      174.935
      330.532      346.058      340.410
      399.195      454.042      381.973
      469.505      496.319      338.368
      534.366      469.797      267.596
      562.773      381.876      221.287
      521.626      260.074      227.164
      401.604      151.280      285.424
      230.062      106.358      376.902
      61.5038      155.507      475.381
     -50.1808      287.310      556.207
     -82.0198      444.770      597.923
     -56.6509      543.928      579.670
     -31.6093      508.731      480.502
     -67.8741      306.410      285.282
     -194.564     -33.9677     -3.55903
     -389.475     -429.432     -354.946
     -586.755     -774.313     -707.390
     -708.055     -980.161     -981.769
     -700.527     -1006.07     0.000000
     -561.382     -866.810     -1044.16
010323072513a
     -306.230     -539.956     -738.571
     -114.662     -257.553     -404.161
      54.1874      6.60212     -84.6875
      197.348      224.604      151.152
      323.360      382.352      275.028
      435.928      471.419      300.435
      523.615      486.260      268.071
      562.930      429.439      224.371
      533.213      320.316      203.975
      433.722      198.461      222.635
      291.184      115.098      280.128
      151.331      113.117      367.301
      57.5410      204.365      470.627
      27.9502      356.815      571.394
      44.3134      500.916      642.288
      59.9715      555.181      647.406
      23.8299      460.758      550.517
     -91.8968      209.104      330.891
     -274.926     -150.669    -0.127099
     -476.219     -528.701     -391.604
     -631.714     -827.834     -761.575
     -691.042     -978.246     -1021.19
     -638.374     -958.208     0.000000
     -495.362     -793.640     -998.627
010323072730a
     -352.562     -536.682     -662.141
     -141.398     -251.556     -313.359
      47.5162      28.4495     -3.84159
      206.819      270.899      199.914
      340.922      451.280      282.743
      453.493      551.123      275.056
      538.834      561.009      228.941
      582.878      487.727      190.732
      572.907      359.956      184.213
      509.154      225.654      210.450
      409.843      138.178      259.718
      305.091      134.988      324.353
      222.051      218.512      402.501
      169.569      349.698      490.423
      131.789      459.708      570.166
      75.5756      476.472      603.924
     -31.1054      355.047      543.221
     -199.270      98.1056      351.717
     -408.323     -242.838      30.6991
     -611.049     -585.869     -367.797
     -752.213     -848.114     -750.537
     -791.549     -973.025     -1014.29
     -719.659     -944.506     0.000000
     -559.314     -784.217     -951.127
010323072946a
     -352.388     -511.184     -737.630
     -44.8695     -265.177     -389.013
      239.157     -30.3556     -48.9018
      459.946      177.630      206.706
      604.130      348.553      341.876
      678.981      467.292      365.317
      699.216      514.101      317.503
      675.386      476.640      248.898
      610.597      365.650      200.387
      506.093      221.992      193.617
      370.145      106.627      232.091
      222.474      75.1915      307.859
      89.4683      149.018      406.968
     -8.17841      298.581      509.935
     -68.1189      450.378      589.007
     -110.653      516.466      607.862
     -170.173      433.635      528.892
     -276.639      193.401      328.329
     -436.297     -151.936      13.1590
     -622.338     -510.043     -369.820
     -781.635     -785.672     -740.492
     -855.387     -916.088     -1008.18
     -804.102     -888.814     0.000000
     -624.816     -735.884     -1001.51
010323073203a
     -223.780     -513.361     -672.313
      47.3342     -288.856     -349.951
      280.860     -57.2459     -70.8053
      449.038      151.727      111.550
      549.591      312.219      193.222
      597.362      403.363      208.856
      609.933      414.576      205.428
      596.179      352.954      216.811
      554.044      247.264      252.290
      477.526      143.180      302.359
      367.036      88.6480      354.337
      235.305      114.162      405.074
      104.146      216.936      461.229
     -6.52079      357.588      526.974
     -90.5339      472.719      588.501
     -160.198      499.161      608.104
     -239.630      399.680      535.559
     -349.335      178.793      333.775
     -490.298     -118.150      5.65680
     -636.992     -421.687     -393.833
     -744.369     -662.737     -769.986
     -766.367     -794.068     -1022.01
     -676.996     -800.546     0.000000
     -483.331     -696.318     -947.706
010323074019a
     -732.901     -601.319     -649.698
     -540.010     -286.277     -306.222
     -280.600      41.0194      15.8582
      12.6882      301.805      226.116
      293.450      442.585      286.032
      514.010      455.206      221.960
      641.637      377.725      108.208
      670.798      275.510      29.5323
      624.836      211.685      42.3093
      545.346      220.917      153.167
      473.710      298.238      323.487
      433.363      406.420      494.071
      421.078      496.076      614.335
      411.028      527.149      660.061
      369.018      481.427      632.371
      269.440      362.226      542.811
      106.791      185.105      397.559
     -102.900     -32.0472      193.129
     -329.814     -272.482     -72.8450
     -541.816     -516.383     -383.371
     -713.255     -734.131     -690.538
     -827.474     -884.949     -922.094
     -873.951     -925.928     -1007.08
     -844.474     -829.578     -909.159
010323074235a
     -715.679     -670.848     -586.843
     -462.444     -338.219     -218.206
     -109.732      44.2666      96.2275
      251.600      385.907      279.444
      523.923      606.505      318.809
      646.984      667.458      262.329
      624.067      586.414      186.969
      516.078      427.934      157.483
      407.001      274.308      197.757
      359.705      190.424      287.959
      385.928      199.050      385.299
      445.753      277.013      453.095
      475.045      371.783      479.597
      423.846      428.084      476.054
      283.512      410.449      457.624
      87.9938      311.819      422.007
     -109.508      147.276      342.289
     -268.791     -59.5970      181.275
     -383.432     -287.350     -79.7225
     -477.479     -517.799     -415.331
     -580.781     -729.024     -751.609
     -699.299     -888.149     -989.410
     -800.342     -952.831     -1046.40
     -823.946     -884.874     -896.698
010323074452a
     -868.052     -498.908     0.000000
     -523.955     -248.360     0.000000
     -43.9169     -4.81966      714.452
      425.582      196.813     0.000000
      741.103      336.326     0.000000
      828.751      408.071     0.000000
      715.136      418.670     0.000000
      506.781      384.396     0.000000
      330.292      328.441      223.863
      266.749      276.989     0.000000
      315.789      253.075     0.000000
      406.937      268.873     0.000000
      448.501      319.101     -1009.40
      383.582      379.276      148.101
      220.335      411.381      96.4934
      20.3554      376.455     -990.267
     -145.135      250.042     0.000000
     -242.441      34.2804     0.000000
     -295.586     -238.863     0.000000
     -366.408     -515.312     0.000000
     -506.710     -735.002     -1034.81
     -712.686     -850.257     0.000000
     -911.757     -839.443     0.000000
     -993.247     -711.224     0.000000
010323074708a
     -667.844     -428.115     0.000000
     -366.301     -127.803     0.000000
      12.4720      132.420      676.980
      373.712      304.340     0.000000
      623.893      376.919     0.000000
      710.083      372.350     0.000000
      641.776      329.588     0.000000
      483.776      284.997     0.000000
      323.743      259.625      252.627
      231.093      257.453     0.000000
      227.985      272.211     0.000000
      285.908      295.861     0.000000
      347.251      322.325     -1014.71
      358.122      344.576      151.036
      293.955      348.830      105.358
      165.214      312.437     -984.686
      3.12752      210.120     0.000000
     -162.978      27.6547     0.000000
     -321.182     -223.798     0.000000
     -475.597     -501.770     0.000000
     -630.170     -740.875     -1034.96
     -770.019     -874.231     0.000000
     -855.005     -859.250     0.000000
     -833.013     -695.866     0.000000
010323074925a
     -752.817     -590.074     0.000000
     -399.259     -262.275     -841.620
      12.4459      84.4421     0.000000
      376.034      366.152     0.000000
      604.781      525.649     0.000000
      665.527      551.438     0.000000
      588.313      476.956     0.000000
      447.424      361.519      932.646
      324.210      263.082     -810.979
      270.798      215.968     0.000000
      292.155      222.852     0.000000
      353.144      262.070     -524.813
      403.569      303.437      271.210
      405.445      322.579      513.302
      347.517      306.644      115.221
      241.254      250.926     -600.711
      104.430      152.074     0.000000
     -54.4248      5.33492     0.000000
     -239.064     -190.320     -935.028
     -453.610     -421.823     -604.329
     -684.173     -654.169     -674.733
     -888.086     -833.045     0.000000
     -1001.37     -900.575     0.000000
     -964.246     -818.843     0.000000
010323075141a
     -730.003     -669.588     -678.897
     -450.472     -405.029     -414.226
     -77.7475     -96.2483     -132.308
      278.286      187.495      105.899
      513.456      387.924      262.449
      575.241      476.637      331.484
      484.123      462.374      335.160
      319.445      383.929      309.778
      177.749      292.416      289.379
      125.907      231.032      294.096
      173.245      220.832      326.942
      275.479      257.299      377.877
      365.394      317.012      430.718
      390.999      369.331      468.313
      339.345      386.994      474.170
      234.288      351.790      432.136
      112.751      255.398      327.592
     -3.19302      98.3454      152.464
     -119.514     -109.797     -86.9806
     -259.971     -348.232     -363.866
     -439.346     -583.162     -631.240
     -638.481     -770.317     -832.130
     -799.452     -864.155     -916.983
     -847.526     -832.282     -861.825
010323075358a
     -551.068     -652.002     -743.972
     -397.570     -416.952     -487.923
     -183.751     -145.693     -172.987
      24.7957      105.096      135.235
      169.102      287.680      371.254
      224.575      377.229      491.918
      210.609      378.202      492.120
      176.949      320.677      406.289
      174.615      248.077      294.082
      227.633      201.141      216.065
      321.015      204.176      209.887
      410.937      258.286      277.076
      450.377      343.087      385.372
      415.009      425.063      484.174
      314.647      468.657      525.092
      184.484      446.183      478.379
      62.4843      344.199      339.451
     -32.7350      165.939      125.446
     -109.918     -69.2873     -133.520
     -194.388     -328.788     -402.540
     -305.511     -571.041     -646.188
     -436.912     -752.419     -829.680
     -552.601     -836.055     -920.592
     -602.777     -801.453     -894.440
010323075614a
     -598.696     -555.174     -660.026
     -500.301     -330.328     -399.977
     -357.210     -76.4793     -79.7704
     -217.515      144.390      216.116
     -122.142      282.850      407.851
     -84.0130      320.067      453.109
     -81.1680      273.824      365.450
     -68.4162      189.547      208.325
     -1.91832      120.372      66.8414
      136.217      105.366      10.5988
      326.423      155.432      65.2256
      519.312      252.247      205.401
      658.134      359.007      370.877
      703.963      436.496      495.601
      650.525      456.535      534.544
      521.890      407.717      475.952
      356.019      293.372      336.072
      184.726      125.872      143.335
      21.7303     -77.6573     -76.3010
     -135.246     -295.715     -303.948
     -291.397     -500.428     -521.615
     -440.592     -657.473     -702.666
     -560.301     -731.654     -809.148
     -620.025     -698.186     -801.845
010323075831a
     -499.938     -574.575     -677.685
     -424.431     -318.185     -412.233
     -343.415     -30.2950     -74.8622
     -263.983      206.974      238.086
     -187.806      329.920      432.585
     -114.335      319.465      458.702
     -42.5192      208.603      334.670
      29.5998      67.0153      139.713
      106.036     -29.9508     -21.9578
      192.505     -33.1478     -68.4995
      293.252      62.3423      24.1649
      405.946      220.100      215.674
      517.503      382.489      424.741
      604.115      496.280      568.873
      637.072      530.851      599.115
      592.928      481.919      513.306
      463.899      362.722      344.612
      263.596      191.332      136.050
      24.9543     -16.5174     -81.7263
     -209.284     -245.111     -296.353
     -399.694     -470.605     -502.295
     -521.451     -655.745     -682.893
     -569.345     -754.984     -801.362
     -555.207     -730.897     -810.426
010323080047a
     -433.609     -553.273     -682.501
     -360.111     -345.924     -419.948
     -273.666     -104.610     -95.6673
     -195.301      108.565      205.004
     -142.871      237.362      401.713
     -121.545      254.590      451.450
     -118.317      175.512      366.649
     -105.057      53.5671      209.508
