     -1.48800     0.000000
     -1.48800     0.000000
     -1.48800     0.000000
     -1.46275 4.971466e-02
     -1.37500      2.94947
     -1.25000      111.273
     -1.12500      1302.79
     -1.00000      5163.17
    -0.875000      9281.16
    -0.750000      11079.7
    -0.625000      12403.8
    -0.500000      15295.9
    -0.375000      19704.3
    -0.250000      28298.5
    -0.125000      48201.6
 1.378357e-07      63926.1
     0.125000      48187.4
     0.250000      28270.1
     0.375000      19661.9
     0.500000      15239.4
     0.625000      12333.1
     0.750000      10996.3
     0.875000      9198.38
      1.00000      5113.16
      1.12500      1289.88
      1.25000      110.169
      1.37500      2.92029
      1.46275 4.922381e-02
      1.48800     0.000000
      1.48800     0.000000
