     -1.48800     0.000000
     -1.43150     0.333179
     -1.25000      233.944
     -1.00000      5187.73
    -0.750000      11028.7
    -0.500000      15451.4
    -0.250000      29897.5
 9.263555e-08      59194.4
     0.250000      29869.0
     0.500000      15394.4
     0.750000      10946.1
      1.00000      5137.94
      1.25000      231.604
      1.43150     0.329860
      1.48800     0.000000
