     -1.48800     0.000000
     -1.48800     0.000000
     -1.48800     0.000000
     -1.48800     0.000000
     -1.48800     0.000000
     -1.48800     0.000000
     -1.47838 3.363941e-03
     -1.43750 2.410443e-02
     -1.37500     0.303459
     -1.31250      2.37051
     -1.25000      14.4265
     -1.18750      62.2776
     -1.12500      193.160
     -1.06250      469.177
     -1.00000      844.495
    -0.937500      1240.94
    -0.875000      1523.75
    -0.812500      1674.26
    -0.750000      1734.82
    -0.687500      1757.67
    -0.625000      1802.62
    -0.562500      1920.07
    -0.500000      2120.31
    -0.437500      2395.31
    -0.375000      2687.56
    -0.312500      3035.50
    -0.250000      3511.18
    -0.187500      4249.24
    -0.125000      5591.63
-6.250001e-02      7586.60
-3.539026e-08      10087.3
 6.249997e-02      11956.2
     0.125000      12053.8
     0.187500      10222.5
     0.250000      7784.74
     0.312500      5688.36
     0.375000      4334.51
     0.437500      3558.81
     0.500000      3056.92
     0.562500      2713.82
     0.625000      2412.11
     0.687500      2136.71
     0.750000      1916.72
     0.812500      1735.01
     0.875000      1544.43
     0.937500      1252.17
      1.00000      849.993
      1.06250      469.634
      1.12500      191.752
      1.18750      61.3063
      1.25000      14.0841
      1.31250      2.29764
      1.37500     0.292431
      1.43750 2.310943e-02
      1.47838 3.215321e-03
      1.48800     0.000000
      1.48800     0.000000
      1.48800     0.000000
      1.48800     0.000000
      1.48800     0.000000
