     -1.48800     0.000000
     -1.43150     0.122282
     -1.25000      86.1994
     -1.00000      1887.33
    -0.750000      3992.76
    -0.500000      5465.02
    -0.250000      11625.1
 9.263555e-08      26255.7
     0.250000      11640.2
     0.500000      5495.32
     0.750000      4036.61
      1.00000      1913.77
      1.25000      87.4403
      1.43150     0.124038
      1.48800     0.000000
