     -1.48800     0.000000
     -1.43150     0.424996
     -1.25000      296.135
     -1.00000      6447.14
    -0.750000      13849.0
    -0.500000      19400.0
    -0.250000      35721.3
 9.263555e-08      67762.4
     0.250000      35721.3
     0.500000      19400.0
     0.750000      13849.0
      1.00000      6447.12
      1.25000      296.132
      1.43150     0.424985
      1.48800     0.000000
